_id,startTime,endTime,instrument,instrument_id,ins_id_ex
65868f79f30b23a817daa209,2019-03-15,2019-04-18,IF,IF1904,IF1904
65868f79f30b23a817daa20a,2019-04-19,2019-05-15,IF,IF1905,IF1905
65868f79f30b23a817daa20b,2019-05-16,2019-06-20,IF,IF1906,IF1906
65868f79f30b23a817daa20c,2019-06-21,2019-07-18,IF,IF1907,IF1907
65868f79f30b23a817daa20d,2019-07-19,2019-08-14,IF,IF1908,IF1908
65868f79f30b23a817daa20e,2019-08-15,2019-09-19,IF,IF1909,IF1909
65868f79f30b23a817daa20f,2019-09-20,2019-10-17,IF,IF1910,IF1910
65868f79f30b23a817daa210,2019-10-18,2019-11-13,IF,IF1911,IF1911
65868f79f30b23a817daa211,2019-11-14,2019-12-19,IF,IF1912,IF1912
65868f79f30b23a817daa212,2019-12-20,2020-01-16,IF,IF2001,IF2001
65868f79f30b23a817daa213,2020-01-17,2020-02-17,IF,IF2002,IF2002
65868f79f30b23a817daa214,2020-02-18,2020-03-19,IF,IF2003,IF2003
65868f79f30b23a817daa215,2020-03-20,2020-04-16,IF,IF2004,IF2004
65868f79f30b23a817daa216,2020-04-17,2020-05-13,IF,IF2005,IF2005
65868f79f30b23a817daa217,2020-05-14,2020-06-18,IF,IF2006,IF2006
65868f79f30b23a817daa218,2020-06-19,2020-07-16,IF,IF2007,IF2007
65868f79f30b23a817daa219,2020-07-17,2020-08-18,IF,IF2008,IF2008
65868f79f30b23a817daa21a,2020-08-19,2020-09-17,IF,IF2009,IF2009
65868f79f30b23a817daa21b,2020-09-18,2020-10-15,IF,IF2010,IF2010
65868f79f30b23a817daa21c,2020-10-16,2020-11-02,IF,IF2011,IF2011
65868f79f30b23a817daa21d,2020-11-03,2020-12-17,IF,IF2012,IF2012
65868f79f30b23a817daa21e,2020-12-18,2021-01-14,IF,IF2101,IF2101
65868f79f30b23a817daa21f,2021-01-15,2021-01-29,IF,IF2102,IF2102
65868f79f30b23a817daa220,2021-02-01,2021-03-18,IF,IF2103,IF2103
65868f79f30b23a817daa221,2021-03-19,2021-04-15,IF,IF2104,IF2104
65868f79f30b23a817daa222,2021-04-16,2021-05-13,IF,IF2105,IF2105
65868f79f30b23a817daa223,2021-05-14,2021-06-17,IF,IF2106,IF2106
65868f79f30b23a817daa224,2021-06-18,2021-07-15,IF,IF2107,IF2107
65868f79f30b23a817daa225,2021-07-16,2021-08-12,IF,IF2108,IF2108
65868f79f30b23a817daa226,2021-08-13,2021-09-16,IF,IF2109,IF2109
65868f79f30b23a817daa227,2021-09-17,2021-10-14,IF,IF2110,IF2110
65868f79f30b23a817daa228,2021-10-15,2021-10-29,IF,IF2111,IF2111
65868f79f30b23a817daa229,2021-11-01,2021-12-16,IF,IF2112,IF2112
65868f79f30b23a817daa22a,2021-12-17,2022-01-20,IF,IF2201,IF2201
65868f79f30b23a817daa22b,2022-01-21,2022-01-28,IF,IF2202,IF2202
65868f79f30b23a817daa22c,2022-02-07,2022-03-17,IF,IF2203,IF2203
65868f79f30b23a817daa22d,2022-03-18,2022-04-14,IF,IF2204,IF2204
65868f79f30b23a817daa22e,2022-04-15,2022-05-13,IF,IF2205,IF2205
65868f79f30b23a817daa22f,2022-05-16,2022-06-16,IF,IF2206,IF2206
65868f79f30b23a817daa230,2022-06-17,2022-07-14,IF,IF2207,IF2207
65868f79f30b23a817daa231,2022-07-15,2022-07-29,IF,IF2208,IF2208
65868f79f30b23a817daa232,2022-08-01,2022-09-15,IF,IF2209,IF2209
65868f79f30b23a817daa233,2022-09-16,2022-10-20,IF,IF2210,IF2210
65868f79f30b23a817daa234,2022-10-21,2022-10-31,IF,IF2211,IF2211
65868f79f30b23a817daa235,2022-11-01,2022-12-15,IF,IF2212,IF2212
65868f79f30b23a817daa236,2022-12-16,2023-01-19,IF,IF2301,IF2301
65868f79f30b23a817daa237,2023-01-20,2023-01-31,IF,IF2302,IF2302
65868f79f30b23a817daa238,2023-02-01,2023-03-16,IF,IF2303,IF2303
65868f79f30b23a817daa239,2023-03-17,2023-04-20,IF,IF2304,IF2304
65868f79f30b23a817daa23a,2023-04-21,2023-04-28,IF,IF2305,IF2305
65868f79f30b23a817daa23b,2023-05-04,2023-06-15,IF,IF2306,IF2306
65868f79f30b23a817daa23c,2023-06-16,2023-07-20,IF,IF2307,IF2307
65868f79f30b23a817daa23d,2023-07-21,2023-07-31,IF,IF2308,IF2308
65868f79f30b23a817daa23e,2023-08-01,2023-09-14,IF,IF2309,IF2309
65868f79f30b23a817daa23f,2023-09-15,2023-10-19,IF,IF2310,IF2310
65868f79f30b23a817daa240,2023-10-20,2023-10-31,IF,IF2311,IF2311
65868f79f30b23a817daa241,2023-11-01,2023-12-14,IF,IF2312,IF2312
65868f79f30b23a817daa242,2023-12-15,2024-01-18,IF,IF2401,IF2401
65868f79f30b23a817daa243,2015-04-16,2015-05-14,IH,IH1505,IH1505
65868f79f30b23a817daa244,2015-05-15,2015-06-18,IH,IH1506,IH1506
65868f79f30b23a817daa245,2015-06-19,2015-07-16,IH,IH1507,IH1507
65868f79f30b23a817daa246,2015-07-17,2015-08-19,IH,IH1508,IH1508
65868f79f30b23a817daa247,2015-08-20,2015-09-17,IH,IH1509,IH1509
65868f79f30b23a817daa248,2015-09-18,2015-10-16,IH,IH1510,IH1510
65868f79f30b23a817daa249,2015-10-19,2015-11-13,IH,IH1511,IH1511
65868f79f30b23a817daa24a,2015-11-16,2015-12-16,IH,IH1512,IH1512
65868f79f30b23a817daa24b,2015-12-17,2016-01-14,IH,IH1601,IH1601
65868f79f30b23a817daa24c,2016-01-15,2016-02-16,IH,IH1602,IH1602
65868f79f30b23a817daa24d,2016-02-17,2016-03-17,IH,IH1603,IH1603
65868f79f30b23a817daa24e,2016-03-18,2016-04-14,IH,IH1604,IH1604
65868f79f30b23a817daa24f,2016-04-15,2016-05-17,IH,IH1605,IH1605
65868f79f30b23a817daa250,2016-05-18,2016-06-15,IH,IH1606,IH1606
65868f79f30b23a817daa251,2016-06-16,2016-07-14,IH,IH1607,IH1607
65868f79f30b23a817daa252,2016-07-15,2016-08-16,IH,IH1608,IH1608
65868f79f30b23a817daa253,2016-08-17,2016-09-13,IH,IH1609,IH1609
65868f79f30b23a817daa254,2016-09-14,2016-10-19,IH,IH1610,IH1610
65868f79f30b23a817daa255,2016-10-20,2016-11-14,IH,IH1611,IH1611
65868f79f30b23a817daa256,2016-11-15,2016-12-14,IH,IH1612,IH1612
65868f79f30b23a817daa257,2016-12-15,2017-01-18,IH,IH1701,IH1701
65868f79f30b23a817daa258,2017-01-19,2017-02-13,IH,IH1702,IH1702
65868f79f30b23a817daa259,2017-02-14,2017-03-15,IH,IH1703,IH1703
65868f79f30b23a817daa25a,2017-03-16,2017-04-19,IH,IH1704,IH1704
65868f79f30b23a817daa25b,2017-04-20,2017-05-16,IH,IH1705,IH1705
65868f79f30b23a817daa25c,2017-05-17,2017-06-14,IH,IH1706,IH1706
65868f79f30b23a817daa25d,2017-06-15,2017-07-20,IH,IH1707,IH1707
65868f79f30b23a817daa25e,2017-07-21,2017-08-15,IH,IH1708,IH1708
65868f79f30b23a817daa25f,2017-08-16,2017-09-14,IH,IH1709,IH1709
65868f79f30b23a817daa260,2017-09-15,2017-10-19,IH,IH1710,IH1710
65868f79f30b23a817daa261,2017-10-20,2017-11-15,IH,IH1711,IH1711
65868f79f30b23a817daa262,2017-11-16,2017-12-14,IH,IH1712,IH1712
65868f79f30b23a817daa263,2017-12-15,2018-01-18,IH,IH1801,IH1801
65868f79f30b23a817daa264,2018-01-19,2018-02-12,IH,IH1802,IH1802
65868f79f30b23a817daa265,2018-02-13,2018-03-15,IH,IH1803,IH1803
65868f79f30b23a817daa266,2018-03-16,2018-04-19,IH,IH1804,IH1804
65868f79f30b23a817daa267,2018-04-20,2018-05-16,IH,IH1805,IH1805
65868f79f30b23a817daa268,2018-05-17,2018-06-14,IH,IH1806,IH1806
65868f79f30b23a817daa269,2018-06-15,2018-07-19,IH,IH1807,IH1807
65868f79f30b23a817daa26a,2018-07-20,2018-08-15,IH,IH1808,IH1808
65868f79f30b23a817daa26b,2018-08-16,2018-09-20,IH,IH1809,IH1809
65868f79f30b23a817daa26c,2018-09-21,2018-10-18,IH,IH1810,IH1810
65868f79f30b23a817daa26d,2018-10-19,2018-11-14,IH,IH1811,IH1811
65868f79f30b23a817daa26e,2018-11-15,2018-12-20,IH,IH1812,IH1812
65868f79f30b23a817daa26f,2018-12-21,2019-01-17,IH,IH1901,IH1901
65868f79f30b23a817daa270,2019-01-18,2019-02-13,IH,IH1902,IH1902
65868f79f30b23a817daa271,2019-02-14,2019-03-14,IH,IH1903,IH1903
65868f79f30b23a817daa272,2019-03-15,2019-04-18,IH,IH1904,IH1904
65868f79f30b23a817daa273,2019-04-19,2019-05-16,IH,IH1905,IH1905
65868f79f30b23a817daa274,2019-05-17,2019-06-20,IH,IH1906,IH1906
65868f79f30b23a817daa275,2019-06-21,2019-07-18,IH,IH1907,IH1907
65868f79f30b23a817daa276,2019-07-19,2019-08-14,IH,IH1908,IH1908
65868f79f30b23a817daa277,2019-08-15,2019-09-19,IH,IH1909,IH1909
65868f79f30b23a817daa278,2019-09-20,2019-10-17,IH,IH1910,IH1910
65868f79f30b23a817daa279,2019-10-18,2019-11-12,IH,IH1911,IH1911
65868f79f30b23a817daa27a,2019-11-13,2019-12-19,IH,IH1912,IH1912
65868f79f30b23a817daa27b,2019-12-20,2020-01-16,IH,IH2001,IH2001
65868f79f30b23a817daa27c,2020-01-17,2020-02-13,IH,IH2002,IH2002
65868f79f30b23a817daa27d,2020-02-14,2020-03-19,IH,IH2003,IH2003
65868f79f30b23a817daa27e,2020-03-20,2020-04-16,IH,IH2004,IH2004
65868f79f30b23a817daa27f,2020-04-17,2020-05-12,IH,IH2005,IH2005
65868f79f30b23a817daa280,2020-05-13,2020-06-18,IH,IH2006,IH2006
65868f79f30b23a817daa281,2020-06-19,2020-07-16,IH,IH2007,IH2007
65868f79f30b23a817daa282,2020-07-17,2020-08-18,IH,IH2008,IH2008
65868f79f30b23a817daa283,2020-08-19,2020-09-17,IH,IH2009,IH2009
65868f79f30b23a817daa284,2020-09-18,2020-10-15,IH,IH2010,IH2010
65868f79f30b23a817daa285,2020-10-16,2020-11-02,IH,IH2011,IH2011
65868f79f30b23a817daa286,2020-11-03,2020-12-17,IH,IH2012,IH2012
65868f79f30b23a817daa287,2020-12-18,2021-01-14,IH,IH2101,IH2101
65868f79f30b23a817daa288,2021-01-15,2021-02-08,IH,IH2102,IH2102
65868f79f30b23a817daa289,2021-02-09,2021-03-18,IH,IH2103,IH2103
65868f79f30b23a817daa28a,2021-03-19,2021-04-15,IH,IH2104,IH2104
65868f79f30b23a817daa28b,2021-04-16,2021-05-17,IH,IH2105,IH2105
65868f79f30b23a817daa28c,2021-05-18,2021-06-17,IH,IH2106,IH2106
65868f79f30b23a817daa28d,2021-06-18,2021-07-15,IH,IH2107,IH2107
65868f79f30b23a817daa28e,2021-07-16,2021-08-17,IH,IH2108,IH2108
65868f79f30b23a817daa28f,2021-08-18,2021-09-16,IH,IH2109,IH2109
65868f79f30b23a817daa290,2021-09-17,2021-10-14,IH,IH2110,IH2110
65868f79f30b23a817daa291,2021-10-15,2021-11-16,IH,IH2111,IH2111
65868f79f30b23a817daa292,2021-11-17,2021-12-16,IH,IH2112,IH2112
65868f79f30b23a817daa293,2021-12-17,2022-01-20,IH,IH2201,IH2201
65868f79f30b23a817daa294,2022-01-21,2022-01-28,IH,IH2202,IH2202
65868f79f30b23a817daa295,2022-02-07,2022-03-17,IH,IH2203,IH2203
65868f79f30b23a817daa296,2022-03-18,2022-04-14,IH,IH2204,IH2204
65868f79f30b23a817daa297,2022-04-15,2022-05-11,IH,IH2205,IH2205
65868f79f30b23a817daa298,2022-05-12,2022-06-16,IH,IH2206,IH2206
65868f79f30b23a817daa299,2022-06-17,2022-07-14,IH,IH2207,IH2207
65868f79f30b23a817daa29a,2022-07-15,2022-08-05,IH,IH2208,IH2208
65868f79f30b23a817daa29b,2022-08-08,2022-09-15,IH,IH2209,IH2209
65868f79f30b23a817daa29c,2022-09-16,2022-10-20,IH,IH2210,IH2210
65868f79f30b23a817daa29d,2022-10-21,2022-10-31,IH,IH2211,IH2211
65868f79f30b23a817daa29e,2022-11-01,2022-12-15,IH,IH2212,IH2212
65868f79f30b23a817daa29f,2022-12-16,2023-01-19,IH,IH2301,IH2301
65868f79f30b23a817daa2a0,2023-01-20,2023-01-31,IH,IH2302,IH2302
65868f79f30b23a817daa2a1,2023-02-01,2023-03-16,IH,IH2303,IH2303
65868f79f30b23a817daa2a2,2023-03-17,2023-04-20,IH,IH2304,IH2304
65868f79f30b23a817daa2a3,2023-04-21,2023-04-28,IH,IH2305,IH2305
65868f79f30b23a817daa2a4,2023-05-04,2023-06-15,IH,IH2306,IH2306
65868f79f30b23a817daa2a5,2023-06-16,2023-07-20,IH,IH2307,IH2307
65868f79f30b23a817daa2a6,2023-07-21,2023-07-31,IH,IH2308,IH2308
65868f79f30b23a817daa2a7,2023-08-01,2023-09-14,IH,IH2309,IH2309
65868f79f30b23a817daa2a8,2023-09-15,2023-10-19,IH,IH2310,IH2310
65868f79f30b23a817daa2a9,2023-10-20,2023-10-31,IH,IH2311,IH2311
65868f79f30b23a817daa2aa,2023-11-01,2023-12-14,IH,IH2312,IH2312
65868f79f30b23a817daa2ab,2023-12-15,2024-01-18,IH,IH2401,IH2401
65868f79f30b23a817daa2af,2012-04-16,2012-07-17,J,J1209,j1209
65868f79f30b23a817daa2b0,2012-07-18,2012-10-24,J,J1301,j1301
65868f79f30b23a817daa2b1,2012-10-25,2013-02-06,J,J1305,j1305
65868f79f30b23a817daa2b2,2013-02-07,2013-06-20,J,J1309,j1309
65868f79f30b23a817daa2b3,2013-06-21,2013-10-29,J,J1401,j1401
65868f79f30b23a817daa2b4,2013-10-30,2014-03-10,J,J1405,j1405
65868f79f30b23a817daa2b5,2014-03-11,2014-07-22,J,J1409,j1409
65868f79f30b23a817daa2b6,2014-07-23,2014-11-24,J,J1501,j1501
65868f79f30b23a817daa2b7,2014-11-25,2015-03-27,J,J1505,j1505
65868f79f30b23a817daa2b8,2015-03-30,2015-08-11,J,J1509,j1509
65868f79f30b23a817daa2b9,2015-08-12,2015-11-25,J,J1601,j1601
65868f79f30b23a817daa2ba,2015-11-26,2016-03-25,J,J1605,j1605
65868f79f30b23a817daa2bb,2016-03-28,2016-08-15,J,J1609,j1609
65868f79f30b23a817daa2bc,2016-08-16,2016-12-02,J,J1701,j1701
65868f79f30b23a817daa2bd,2016-12-05,2017-03-31,J,J1705,j1705
65868f79f30b23a817daa2be,2017-04-05,2017-08-02,J,J1709,j1709
65868f79f30b23a817daa2bf,2017-08-03,2017-11-29,J,J1801,j1801
65868f79f30b23a817daa2c0,2017-11-30,2018-04-10,J,J1805,j1805
65868f79f30b23a817daa2c1,2018-04-11,2018-08-07,J,J1809,j1809
65868f79f30b23a817daa2c2,2018-08-08,2018-12-05,J,J1901,j1901
65868f79f30b23a817daa2c3,2018-12-06,2019-04-04,J,J1905,j1905
65868f79f30b23a817daa2c4,2019-04-08,2019-08-06,J,J1909,j1909
65868f79f30b23a817daa2c5,2019-08-07,2019-12-11,J,J2001,j2001
65868f79f30b23a817daa2c6,2019-12-12,2020-03-30,J,J2005,j2005
65868f79f30b23a817daa2c7,2020-03-31,2020-08-18,J,J2009,j2009
65868f79f30b23a817daa2c8,2020-08-19,2020-12-10,J,J2101,j2101
65868f79f30b23a817daa2c9,2020-12-11,2021-04-15,J,J2105,j2105
65868f79f30b23a817daa2ca,2021-04-16,2021-08-13,J,J2109,j2109
65868f79f30b23a817daa2cb,2021-08-16,2021-11-30,J,J2201,j2201
65868f79f30b23a817daa2cc,2021-12-01,2022-04-18,J,J2205,j2205
65868f79f30b23a817daa2cd,2022-04-19,2022-08-19,J,J2209,j2209
65868f79f30b23a817daa2ce,2022-08-22,2022-12-14,J,J2301,j2301
65868f79f30b23a817daa2cf,2022-12-15,2023-04-12,J,J2305,j2305
65868f79f30b23a817daa2d0,2023-04-13,2023-08-14,J,J2309,j2309
65868f79f30b23a817daa2d1,2023-08-15,2023-12-14,J,J2401,j2401
65868f79f30b23a817daa2d2,2023-12-15,2024-04-12,J,J2405,j2405
65868f79f30b23a817daa2d3,2013-11-08,2013-11-08,JD,JD1403,jd1403
65868f79f30b23a817daa2d4,2013-11-11,2014-03-17,JD,JD1405,jd1405
65868f79f30b23a817daa2d5,2014-03-18,2014-07-29,JD,JD1409,jd1409
65868f79f30b23a817daa2d6,2014-07-30,2014-11-28,JD,JD1501,jd1501
65868f79f30b23a817daa2d7,2014-12-01,2015-04-01,JD,JD1505,jd1505
65868f79f30b23a817daa2d8,2015-04-02,2015-08-03,JD,JD1509,jd1509
65868f79f30b23a817daa2d9,2015-08-04,2015-11-26,JD,JD1601,jd1601
65868f79f30b23a817daa2da,2015-11-27,2016-03-24,JD,JD1605,jd1605
65868f79f30b23a817daa2db,2016-03-25,2016-07-29,JD,JD1609,jd1609
65868f79f30b23a817daa2dc,2016-08-01,2016-11-29,JD,JD1701,jd1701
65868f79f30b23a817daa2dd,2016-11-30,2017-04-12,JD,JD1705,jd1705
65868f79f30b23a817daa2de,2017-04-13,2017-08-02,JD,JD1709,jd1709
65868f79f30b23a817daa2df,2017-08-03,2017-11-30,JD,JD1801,jd1801
65868f79f30b23a817daa2e0,2017-12-01,2018-04-09,JD,JD1805,jd1805
65868f79f30b23a817daa2e1,2018-04-10,2018-08-06,JD,JD1809,jd1809
65868f79f30b23a817daa2e2,2018-08-07,2018-12-07,JD,JD1901,jd1901
65868f79f30b23a817daa2e3,2018-12-10,2019-04-04,JD,JD1905,jd1905
65868f79f30b23a817daa2e4,2019-04-08,2019-08-05,JD,JD1909,jd1909
65868f79f30b23a817daa2e5,2019-08-06,2019-12-02,JD,JD2001,jd2001
65868f79f30b23a817daa2e6,2019-12-03,2020-04-10,JD,JD2005,jd2005
65868f79f30b23a817daa2e7,2020-04-13,2020-05-27,JD,JD2006,jd2006
65868f79f30b23a817daa2e8,2020-05-28,2020-06-12,JD,JD2007,jd2007
65868f79f30b23a817daa2e9,2020-06-15,2020-08-14,JD,JD2009,jd2009
65868f79f30b23a817daa2ea,2020-08-17,2020-09-21,JD,JD2010,jd2010
65868f79f30b23a817daa2eb,2020-09-22,2020-10-19,JD,JD2011,jd2011
65868f79f30b23a817daa2ec,2020-10-20,2020-12-07,JD,JD2101,jd2101
65868f79f30b23a817daa2ed,2020-12-08,2021-04-13,JD,JD2105,jd2105
65868f79f30b23a817daa2ee,2021-04-14,2021-08-12,JD,JD2109,jd2109
65868f79f30b23a817daa2ef,2021-08-13,2021-12-09,JD,JD2201,jd2201
65868f79f30b23a817daa2f0,2021-12-10,2022-03-31,JD,JD2205,jd2205
65868f79f30b23a817daa2f1,2022-04-01,2022-08-11,JD,JD2209,jd2209
65868f79f30b23a817daa2f2,2022-08-12,2022-12-12,JD,JD2301,jd2301
65868f79f30b23a817daa2f3,2022-12-13,2023-04-12,JD,JD2305,jd2305
65868f79f30b23a817daa2f4,2023-04-13,2023-08-14,JD,JD2309,jd2309
65868f79f30b23a817daa2f5,2023-08-15,2023-09-04,JD,JD2310,jd2310
65868f79f30b23a817daa2f6,2023-09-05,2023-09-28,JD,JD2311,jd2311
65868f79f30b23a817daa2f7,2023-10-09,2023-12-11,JD,JD2401,jd2401
65868f79f30b23a817daa2f8,2023-12-12,2024-01-02,JD,JD2402,jd2402
65868f79f30b23a817daa301,2015-08-11,2015-11-24,JM,JM1601,jm1601
65868f79f30b23a817daa302,2015-11-25,2016-03-31,JM,JM1605,jm1605
65868f79f30b23a817daa303,2016-04-01,2016-08-15,JM,JM1609,jm1609
65868f79f30b23a817daa304,2016-08-16,2016-11-29,JM,JM1701,jm1701
65868f79f30b23a817daa305,2016-11-30,2017-03-30,JM,JM1705,jm1705
65868f79f30b23a817daa306,2017-03-31,2017-08-03,JM,JM1709,jm1709
65868f79f30b23a817daa307,2017-08-04,2017-11-30,JM,JM1801,jm1801
65868f79f30b23a817daa308,2017-12-01,2018-04-11,JM,JM1805,jm1805
65868f79f30b23a817daa309,2018-04-12,2018-08-08,JM,JM1809,jm1809
65868f79f30b23a817daa30a,2018-08-09,2018-12-12,JM,JM1901,jm1901
65868f79f30b23a817daa30b,2018-12-13,2019-04-09,JM,JM1905,jm1905
65868f79f30b23a817daa30c,2019-04-10,2019-08-16,JM,JM1909,jm1909
65868f79f30b23a817daa30d,2019-08-19,2019-12-19,JM,JM2001,jm2001
65868f79f30b23a817daa30e,2019-12-20,2020-04-03,JM,JM2005,jm2005
65868f79f30b23a817daa30f,2020-04-07,2020-08-20,JM,JM2009,jm2009
65868f79f30b23a817daa310,2020-08-21,2020-12-16,JM,JM2101,jm2101
65868f79f30b23a817daa311,2020-12-17,2021-04-16,JM,JM2105,jm2105
65868f79f30b23a817daa312,2021-04-19,2021-08-11,JM,JM2109,jm2109
65868f79f30b23a817daa313,2021-08-12,2021-12-02,JM,JM2201,jm2201
65868f79f30b23a817daa314,2021-12-03,2022-04-18,JM,JM2205,jm2205
65868f79f30b23a817daa315,2022-04-19,2022-08-17,JM,JM2209,jm2209
65868f79f30b23a817daa316,2022-08-18,2022-12-05,JM,JM2301,jm2301
65868f79f30b23a817daa317,2022-12-06,2023-04-12,JM,JM2305,jm2305
65868f79f30b23a817daa318,2023-04-13,2023-08-10,JM,JM2309,jm2309
65868f79f30b23a817daa319,2023-08-11,2023-12-06,JM,JM2401,jm2401
65868f79f30b23a817daa31a,2023-12-07,2024-04-09,JM,JM2405,jm2405
65868f79f30b23a817daa31b,2010-01-04,2010-03-26,L,L1005,l1005
65868f79f30b23a817daa31c,2010-03-29,2010-07-30,L,L1009,l1009
65868f79f30b23a817daa31d,2010-08-02,2010-11-10,L,L1101,l1101
65868f79f30b23a817daa31e,2010-11-11,2011-03-28,L,L1105,l1105
65868f79f30b23a817daa31f,2011-03-29,2011-07-18,L,L1109,l1109
65868f79f30b23a817daa320,2011-07-19,2011-11-09,L,L1201,l1201
65868f79f30b23a817daa321,2011-11-10,2012-03-15,L,L1205,l1205
65868f79f30b23a817daa322,2012-03-16,2012-07-16,L,L1209,l1209
65868f79f30b23a817daa323,2012-07-17,2012-11-01,L,L1301,l1301
65868f79f30b23a817daa324,2012-11-02,2013-02-07,L,L1305,l1305
65868f79f30b23a817daa325,2013-02-08,2013-07-03,L,L1309,l1309
65868f79f30b23a817daa326,2013-07-04,2013-11-14,L,L1401,l1401
65868f79f30b23a817daa327,2013-11-15,2014-03-06,L,L1405,l1405
65868f79f30b23a817daa328,2014-03-07,2014-07-23,L,L1409,l1409
65868f79f30b23a817daa329,2014-07-24,2014-11-28,L,L1501,l1501
65868f79f30b23a817daa32a,2014-12-01,2015-03-18,L,L1505,l1505
65868f79f30b23a817daa32b,2015-03-19,2015-08-03,L,L1509,l1509
65868f79f30b23a817daa32c,2015-08-04,2015-11-26,L,L1601,l1601
65868f79f30b23a817daa32d,2015-11-27,2016-03-24,L,L1605,l1605
65868f79f30b23a817daa32e,2016-03-25,2016-07-25,L,L1609,l1609
65868f79f30b23a817daa32f,2016-07-26,2016-11-28,L,L1701,l1701
65868f79f30b23a817daa330,2016-11-29,2017-04-06,L,L1705,l1705
65868f79f30b23a817daa331,2017-04-07,2017-07-31,L,L1709,l1709
65868f79f30b23a817daa332,2017-08-01,2017-11-28,L,L1801,l1801
65868f79f30b23a817daa333,2017-11-29,2018-04-04,L,L1805,l1805
65868f79f30b23a817daa334,2018-04-09,2018-07-31,L,L1809,l1809
65868f79f30b23a817daa335,2018-08-01,2018-11-16,L,L1901,l1901
65868f79f30b23a817daa336,2018-11-19,2019-04-01,L,L1905,l1905
65868f79f30b23a817daa337,2019-04-02,2019-08-02,L,L1909,l1909
65868f79f30b23a817daa338,2019-08-05,2019-12-04,L,L2001,l2001
65868f79f30b23a817daa339,2019-12-05,2020-03-25,L,L2005,l2005
65868f79f30b23a817daa33a,2020-03-26,2020-08-11,L,L2009,l2009
65868f79f30b23a817daa33b,2020-08-12,2020-12-10,L,L2101,l2101
65868f79f30b23a817daa33c,2020-12-11,2021-04-14,L,L2105,l2105
65868f79f30b23a817daa33d,2021-04-15,2021-08-13,L,L2109,l2109
65868f79f30b23a817daa33e,2021-08-16,2021-12-13,L,L2201,l2201
65868f79f30b23a817daa33f,2021-12-14,2021-12-20,L,L2202,l2202
65868f79f30b23a817daa340,2021-12-21,2022-04-15,L,L2205,l2205
65868f79f30b23a817daa341,2022-04-18,2022-08-17,L,L2209,l2209
65868f79f30b23a817daa342,2022-08-18,2022-12-13,L,L2301,l2301
65868f79f30b23a817daa343,2022-12-14,2023-04-14,L,L2305,l2305
65868f79f30b23a817daa344,2023-04-17,2023-08-10,L,L2309,l2309
65868f79f30b23a817daa345,2023-08-11,2023-12-08,L,L2401,l2401
65868f79f30b23a817daa346,2023-12-11,2024-04-03,L,L2405,l2405
65868f79f30b23a817daa347,2021-01-08,2021-08-11,LH,LH2109,lh2109
65868f79f30b23a817daa348,2021-08-12,2021-12-01,LH,LH2201,lh2201
65868f79f30b23a817daa349,2021-12-02,2022-02-07,LH,LH2203,lh2203
65868f79f30b23a817daa34a,2022-02-08,2022-04-18,LH,LH2205,lh2205
65868f79f30b23a817daa34b,2022-04-19,2022-08-01,LH,LH2209,lh2209
65868f79f30b23a817daa34c,2022-08-02,2022-12-12,LH,LH2301,lh2301
65868f79f30b23a817daa34d,2022-12-13,2023-02-09,LH,LH2303,lh2303
65868f79f30b23a817daa34e,2023-02-10,2023-04-13,LH,LH2305,lh2305
65868f79f30b23a817daa34f,2023-04-14,2023-05-31,LH,LH2307,lh2307
65868f79f30b23a817daa350,2023-06-01,2023-08-01,LH,LH2309,lh2309
65868f79f30b23a817daa351,2023-08-02,2023-09-28,LH,LH2311,lh2311
65868f79f30b23a817daa352,2023-10-09,2023-11-30,LH,LH2401,lh2401
65868f79f30b23a817daa353,2023-12-01,2024-02-08,LH,LH2403,lh2403
65868f79f30b23a817daa354,2020-06-22,2020-11-12,LU,LU2101,lu2101
65868f79f30b23a817daa355,2020-11-13,2020-12-28,LU,LU2103,lu2103
65868f79f30b23a817daa356,2020-12-29,2021-01-29,LU,LU2104,lu2104
65868f79f30b23a817daa357,2021-02-01,2021-03-08,LU,LU2105,lu2105
65868f79f30b23a817daa358,2021-03-09,2021-03-30,LU,LU2106,lu2106
65868f79f30b23a817daa359,2021-03-31,2021-04-28,LU,LU2107,lu2107
65868f79f30b23a817daa35a,2021-04-29,2021-05-28,LU,LU2108,lu2108
65868f79f30b23a817daa35b,2021-05-31,2021-06-30,LU,LU2109,lu2109
65868f79f30b23a817daa35c,2021-07-01,2021-08-02,LU,LU2110,lu2110
65868f79f30b23a817daa35d,2021-08-03,2021-09-01,LU,LU2111,lu2111
65868f79f30b23a817daa35e,2021-09-02,2021-09-28,LU,LU2112,lu2112
65868f79f30b23a817daa35f,2021-09-29,2021-10-28,LU,LU2201,lu2201
65868f79f30b23a817daa360,2021-10-29,2021-12-03,LU,LU2202,lu2202
65868f79f30b23a817daa361,2021-12-06,2021-12-29,LU,LU2203,lu2203
65868f79f30b23a817daa362,2021-12-30,2022-01-27,LU,LU2204,lu2204
65868f79f30b23a817daa363,2022-01-28,2022-02-28,LU,LU2205,lu2205
65868f79f30b23a817daa364,2022-03-01,2022-03-30,LU,LU2206,lu2206
65868f79f30b23a817daa365,2022-03-31,2022-04-28,LU,LU2207,lu2207
65868f79f30b23a817daa366,2022-04-29,2022-06-09,LU,LU2208,lu2208
65868f79f30b23a817daa367,2022-06-10,2022-06-28,LU,LU2209,lu2209
